4440000;9,63;9,8
4450000;8,11;8,71
4460000;12,32;9,37
4470000;10,11;9,30
4480000;20,8;17,20
4490000;10,86;9,99
4500000;9,15;8,66
4510000;16,16;11,58
4520000;30,39;17,78
4530000;8,48;7,72
4540000;7,97;7,58
4550000;9,90;21,27
4560000;15,83;11,33
4570000;10,22;8,15
4580000;10,79;9,81
4590000;11,17;13,31
4600000;16,84;17,19
4610000;8,11;7,71
4620000;13,12;17,86
4630000;8,97;6,93
4640000;9,48;7,18
4650000;21,37;14,39
4660000;9,52;9,21
4670000;11,14;27,97
4680000;8,84;8,32
4690000;8,46;8,30
4700000;11,11;8,11
4710000;9,21;30,86
4720000;9,96;9,80
4730000;9,89;8,5
4740000;9,1;9,7
4750000;10,82;14,34
4760000;10,14;8,32
4770000;14,21;16,5
4780000;9,48;9,76
4790000;10,60;11,59
4800000;9,71;8,27
4810000;10,64;7,88
4820000;21,14;8,41
4830000;8,49;8,18
4840000;8,86;9,71
4850000;8,54;8,32
4860000;10,77;11,14
4870000;11,26;9,84
4880000;8,54;8,37
4890000;9,48;10,0
4900000;19,65;11,67
4910000;8,21;8,6
4920000;13,36;11,79
4930000;10,90;9,55
4940000;8,62;9,28
4950000;15,20;9,43
4960000;13,45;12,77
4970000;11,9;9,21
4980000;12,62;12,46
4990000;10,98;10,1
5000000;10,46;9,55
5010000;17,54;15,3
5020000;18,89;10,38
5030000;10,22;7,95
5040000;16,53;13,87
5050000;11,58;9,86
5060000;14,12;15,89
5070000;8,82;8,81
5080000;8,15;8,41
5090000;8,67;8,73
5100000;15,69;19,72
5110000;9,92;8,11
5120000;10,16;9,53
5130000;10,48;10,19
5140000;10,88;8,8
5150000;18,3;16,44
5160000;10,59;14,97
5170000;9,88;9,91
5180000;12,1;12,40
5190000;16,73;17,91
5200000;12,88;12,9
5210000;12,74;11,73
5220000;10,43;10,78
5230000;21,61;23,1
5240000;10,77;10,10
5250000;13,22;8,55
5260000;14,37;11,93
5270000;12,87;10,70
5280000;12,10;10,55
5290000;12,1;8,75
5300000;11,20;11,46
5310000;13,28;8,89
5320000;11,33;11,38
5330000;10,6;8,96
5340000;13,79;11,43
5350000;15,26;11,66
5360000;10,4;9,63
5370000;10,57;10,77
5380000;31,35;20,64
5390000;14,94;10,5
5400000;11,18;10,61
5410000;17,12;11,42
5420000;25,87;11,49
5430000;13,37;13,80
5440000;9,65;9,49
5450000;15,16;16,34
5460000;19,76;19,89
5470000;14,56;12,80
5480000;9,26;8,95
5490000;16,30;11,77
5500000;30,70;17,14
5510000;13,67;13,82
5520000;10,86;8,54
5530000;14,42;14,49
5540000;10,89;8,40
5550000;11,39;9,4
5560000;10,93;8,52
5570000;13,3;12,99
5580000;29,86;20,46
5590000;15,27;12,11
5600000;11,70;9,58
5610000;10,83;11,20
5620000;21,35;8,84
5630000;12,43;9,44
5640000;9,90;9,76
5650000;11,83;11,86
5660000;22,11;18,23
5670000;12,51;9,11
5680000;10,46;8,60
5690000;10,55;11,23
5700000;22,36;14,64
5710000;11,44;8,94
5720000;11,66;9,5
5730000;10,81;10,16
5740000;11,92;11,14
5750000;12,50;9,1
5760000;9,72;9,79
5770000;20,68;22,6
5780000;12,73;12,95
5790000;10,82;10,39
5800000;10,62;12,5
5810000;9,80;10,79
5820000;10,21;11,86
5830000;20,69;18,33
5840000;22,70;20,65
5850000;19,53;21,66
5860000;10,28;9,31
5870000;10,8;9,68
5880000;15,40;12,87
5890000;9,96;10,85
5900000;11,73;12,30
5910000;9,22;9,65
5920000;10,59;11,59
5930000;10,59;11,46
5940000;20,48;12,71
5950000;11,85;11,66
5960000;13,1;11,9
5970000;10,80;10,29
5980000;13,21;12,7
5990000;14,40;12,16
6000000;18,10;14,75
6010000;12,34;11,59
6020000;11,93;9,61
6030000;11,91;9,34
6040000;10,52;10,2
6050000;11,21;9,84
6060000;12,91;19,81
6070000;11,98;9,34
6080000;13,55;14,64
6090000;20,3;11,93
6100000;10,80;12,8
6110000;11,65;9,73
6120000;16,21;13,10
6130000;20,20;17,91
6140000;14,64;11,21
6150000;13,17;12,5
6160000;15,38;9,62
6170000;13,10;9,68
6180000;17,84;16,8
6190000;15,0;13,63
6200000;11,83;20,83
6210000;13,42;18,99
6220000;15,23;9,98
6230000;15,71;14,24
6240000;12,65;15,34
6250000;16,5;13,49
6260000;13,89;18,24
6270000;16,29;12,62
6280000;16,74;13,44
6290000;15,17;17,23
6300000;18,57;15,98
6310000;14,25;14,79
6320000;15,50;13,71
6330000;24,43;12,6
6340000;14,98;23,97
6350000;13,51;17,24
6360000;11,31;20,5
6370000;12,24;15,32
6380000;14,50;17,45
6390000;12,59;12,30
6400000;10,42;11,63
6410000;12,48;10,93
6420000;14,84;15,95
6430000;13,5;17,44
6440000;15,82;13,80
6450000;10,79;10,42
6460000;14,20;16,53
6470000;14,73;14,84
6480000;17,9;17,73
6490000;12,81;13,74
6500000;18,63;16,37
6510000;15,9;15,40
6520000;21,60;50,58
6530000;13,70;11,16
6540000;16,37;12,69
6550000;11,87;13,0
6560000;17,15;14,97
6570000;38,59;20,28
6580000;43,64;40,28
6590000;25,97;24,43
6600000;35,45;19,18
6610000;32,33;27,24
6620000;37,92;31,5
6630000;28,26;27,15
6640000;14,43;17,31
6650000;33,53;17,12
6660000;16,0;13,70
6670000;15,54;12,3
6680000;21,29;18,99
6690000;11,84;12,49
6700000;33,17;23,56
